poe,country,date,arrivals,arrivals_male,arrivals_female
LTA Kuala Lumpur Terminal 1,GAB,2020-03-01,5,3,2
LTA Kuala Lumpur Terminal 1,GAB,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2020-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2020-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2020-08-01,1,1,0
LTA Kuala Lumpur Terminal 1,GAB,2020-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2020-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2020-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2020-12-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2021-01-01,1,1,0
LTA Kuala Lumpur Terminal 1,GAB,2021-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2021-03-01,1,1,0
LTA Kuala Lumpur Terminal 1,GAB,2021-04-01,1,1,0
LTA Kuala Lumpur Terminal 1,GAB,2021-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2021-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2021-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2021-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2021-09-01,2,1,1
LTA Kuala Lumpur Terminal 1,GAB,2021-10-01,1,1,0
LTA Kuala Lumpur Terminal 1,GAB,2021-11-01,1,1,0
LTA Kuala Lumpur Terminal 1,GAB,2021-12-01,1,1,0
LTA Kuala Lumpur Terminal 1,GAB,2022-01-01,2,1,1
LTA Kuala Lumpur Terminal 1,GAB,2022-02-01,1,0,1
LTA Kuala Lumpur Terminal 1,GAB,2022-03-01,1,0,1
LTA Kuala Lumpur Terminal 1,GAB,2022-04-01,4,1,3
LTA Kuala Lumpur Terminal 1,GAB,2022-05-01,1,1,0
LTA Kuala Lumpur Terminal 1,GAB,2022-06-01,1,1,0
LTA Kuala Lumpur Terminal 1,GAB,2022-07-01,5,3,2
LTA Kuala Lumpur Terminal 1,GAB,2022-08-01,5,2,3
LTA Kuala Lumpur Terminal 1,GAB,2022-09-01,4,3,1
LTA Kuala Lumpur Terminal 1,GAB,2022-10-01,14,8,6
LTA Kuala Lumpur Terminal 1,GAB,2022-11-01,1,1,0
LTA Kuala Lumpur Terminal 1,GAB,2022-12-01,1,0,1
LTA Kuala Lumpur Terminal 1,GAB,2023-01-01,10,6,4
LTA Kuala Lumpur Terminal 1,GAB,2023-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,GAB,2023-03-01,2,1,1
LTA Kuala Lumpur Terminal 1,GAB,2023-04-01,1,1,0
LTA Kuala Lumpur Terminal 1,GAB,2023-05-01,10,6,4
LTA Kuala Lumpur Terminal 1,GAB,2023-06-01,7,3,4
LTA Kuala Lumpur Terminal 1,GAB,2023-07-01,4,4,0
LTA Kuala Lumpur Terminal 1,GAB,2023-08-01,7,3,4
LTA Kuala Lumpur Terminal 1,GAB,2023-09-01,41,37,4
LTA Kuala Lumpur Terminal 1,GAB,2023-10-01,8,4,4
LTA Kuala Lumpur Terminal 1,GAB,2023-11-01,11,7,4
LTA Kuala Lumpur Terminal 1,GBR,2020-01-01,14964,9593,5371
LTA Kuala Lumpur Terminal 1,GBR,2020-02-01,13572,8406,5166
LTA Kuala Lumpur Terminal 1,GBR,2020-03-01,5400,3304,2096
LTA Kuala Lumpur Terminal 1,GBR,2020-04-01,17,14,3
LTA Kuala Lumpur Terminal 1,GBR,2020-05-01,54,52,2
LTA Kuala Lumpur Terminal 1,GBR,2020-06-01,93,77,16
LTA Kuala Lumpur Terminal 1,GBR,2020-07-01,265,197,68
LTA Kuala Lumpur Terminal 1,GBR,2020-08-01,353,217,136
LTA Kuala Lumpur Terminal 1,GBR,2020-09-01,237,183,54
LTA Kuala Lumpur Terminal 1,GBR,2020-10-01,207,154,53
LTA Kuala Lumpur Terminal 1,GBR,2020-11-01,197,158,39
LTA Kuala Lumpur Terminal 1,GBR,2020-12-01,185,135,50
LTA Kuala Lumpur Terminal 1,GBR,2021-01-01,225,177,48
LTA Kuala Lumpur Terminal 1,GBR,2021-02-01,243,213,30
LTA Kuala Lumpur Terminal 1,GBR,2021-03-01,230,183,47
LTA Kuala Lumpur Terminal 1,GBR,2021-04-01,214,181,33
LTA Kuala Lumpur Terminal 1,GBR,2021-05-01,216,188,28
LTA Kuala Lumpur Terminal 1,GBR,2021-06-01,136,108,28
LTA Kuala Lumpur Terminal 1,GBR,2021-07-01,383,246,137
LTA Kuala Lumpur Terminal 1,GBR,2021-08-01,625,363,262
LTA Kuala Lumpur Terminal 1,GBR,2021-09-01,347,270,77
LTA Kuala Lumpur Terminal 1,GBR,2021-10-01,347,241,106
LTA Kuala Lumpur Terminal 1,GBR,2021-11-01,428,330,98
LTA Kuala Lumpur Terminal 1,GBR,2021-12-01,1257,816,441
LTA Kuala Lumpur Terminal 1,GBR,2022-01-01,1691,1080,611
LTA Kuala Lumpur Terminal 1,GBR,2022-02-01,882,607,275
LTA Kuala Lumpur Terminal 1,GBR,2022-03-01,1180,863,317
LTA Kuala Lumpur Terminal 1,GBR,2022-04-01,4959,3196,1763
LTA Kuala Lumpur Terminal 1,GBR,2022-05-01,5419,3649,1770
LTA Kuala Lumpur Terminal 1,GBR,2022-06-01,6291,3981,2310
LTA Kuala Lumpur Terminal 1,GBR,2022-07-01,10710,6090,4620
LTA Kuala Lumpur Terminal 1,GBR,2022-08-01,11783,6836,4947
LTA Kuala Lumpur Terminal 1,GBR,2022-09-01,8693,5351,3342
LTA Kuala Lumpur Terminal 1,GBR,2022-10-01,10034,6244,3790
LTA Kuala Lumpur Terminal 1,GBR,2022-11-01,9488,6033,3455
LTA Kuala Lumpur Terminal 1,GBR,2022-12-01,9637,5687,3950
LTA Kuala Lumpur Terminal 1,GBR,2023-01-01,11019,6583,4436
LTA Kuala Lumpur Terminal 1,GBR,2023-02-01,9900,6024,3876
LTA Kuala Lumpur Terminal 1,GBR,2023-03-01,11218,6764,4454
LTA Kuala Lumpur Terminal 1,GBR,2023-04-01,10998,6336,4662
LTA Kuala Lumpur Terminal 1,GBR,2023-05-01,9186,5718,3468
LTA Kuala Lumpur Terminal 1,GBR,2023-06-01,9543,5812,3731
LTA Kuala Lumpur Terminal 1,GBR,2023-07-01,16533,9237,7296
LTA Kuala Lumpur Terminal 1,GBR,2023-08-01,15653,8812,6841
LTA Kuala Lumpur Terminal 1,GBR,2023-09-01,11059,6929,4130
LTA Kuala Lumpur Terminal 1,GBR,2023-10-01,11731,7195,4536
LTA Kuala Lumpur Terminal 1,GBR,2023-11-01,11940,7701,4239
LTA Kuala Lumpur Terminal 1,GEO,2020-01-01,29,19,10
LTA Kuala Lumpur Terminal 1,GEO,2020-02-01,25,19,6
LTA Kuala Lumpur Terminal 1,GEO,2020-03-01,8,8,0
LTA Kuala Lumpur Terminal 1,GEO,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GEO,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GEO,2020-06-01,1,1,0
LTA Kuala Lumpur Terminal 1,GEO,2020-07-01,30,30,0
LTA Kuala Lumpur Terminal 1,GEO,2020-08-01,3,3,0
LTA Kuala Lumpur Terminal 1,GEO,2020-09-01,7,7,0
LTA Kuala Lumpur Terminal 1,GEO,2020-10-01,9,8,1
LTA Kuala Lumpur Terminal 1,GEO,2020-11-01,5,3,2
LTA Kuala Lumpur Terminal 1,GEO,2020-12-01,3,3,0
LTA Kuala Lumpur Terminal 1,GEO,2021-01-01,2,2,0
LTA Kuala Lumpur Terminal 1,GEO,2021-02-01,1,1,0
LTA Kuala Lumpur Terminal 1,GEO,2021-03-01,2,2,0
LTA Kuala Lumpur Terminal 1,GEO,2021-04-01,2,2,0
LTA Kuala Lumpur Terminal 1,GEO,2021-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GEO,2021-06-01,5,5,0
LTA Kuala Lumpur Terminal 1,GEO,2021-07-01,2,2,0
LTA Kuala Lumpur Terminal 1,GEO,2021-08-01,9,9,0
LTA Kuala Lumpur Terminal 1,GEO,2021-09-01,3,3,0
LTA Kuala Lumpur Terminal 1,GEO,2021-10-01,2,1,1
LTA Kuala Lumpur Terminal 1,GEO,2021-11-01,1,1,0
LTA Kuala Lumpur Terminal 1,GEO,2021-12-01,12,10,2
LTA Kuala Lumpur Terminal 1,GEO,2022-01-01,10,10,0
LTA Kuala Lumpur Terminal 1,GEO,2022-02-01,1,1,0
LTA Kuala Lumpur Terminal 1,GEO,2022-03-01,14,14,0
LTA Kuala Lumpur Terminal 1,GEO,2022-04-01,9,7,2
LTA Kuala Lumpur Terminal 1,GEO,2022-05-01,23,10,13
LTA Kuala Lumpur Terminal 1,GEO,2022-06-01,17,13,4
LTA Kuala Lumpur Terminal 1,GEO,2022-07-01,15,9,6
LTA Kuala Lumpur Terminal 1,GEO,2022-08-01,35,29,6
LTA Kuala Lumpur Terminal 1,GEO,2022-09-01,43,37,6
LTA Kuala Lumpur Terminal 1,GEO,2022-10-01,39,23,16
LTA Kuala Lumpur Terminal 1,GEO,2022-11-01,22,14,8
LTA Kuala Lumpur Terminal 1,GEO,2022-12-01,30,14,16
LTA Kuala Lumpur Terminal 1,GEO,2023-01-01,28,16,12
LTA Kuala Lumpur Terminal 1,GEO,2023-02-01,60,49,11
LTA Kuala Lumpur Terminal 1,GEO,2023-03-01,56,40,16
LTA Kuala Lumpur Terminal 1,GEO,2023-04-01,21,11,10
LTA Kuala Lumpur Terminal 1,GEO,2023-05-01,43,22,21
LTA Kuala Lumpur Terminal 1,GEO,2023-06-01,34,19,15
LTA Kuala Lumpur Terminal 1,GEO,2023-07-01,25,17,8
LTA Kuala Lumpur Terminal 1,GEO,2023-08-01,26,19,7
LTA Kuala Lumpur Terminal 1,GEO,2023-09-01,56,38,18
LTA Kuala Lumpur Terminal 1,GEO,2023-10-01,32,19,13
LTA Kuala Lumpur Terminal 1,GEO,2023-11-01,32,22,10
LTA Kuala Lumpur Terminal 1,GHA,2020-01-01,65,39,26
LTA Kuala Lumpur Terminal 1,GHA,2020-02-01,38,31,7
LTA Kuala Lumpur Terminal 1,GHA,2020-03-01,14,9,5
LTA Kuala Lumpur Terminal 1,GHA,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GHA,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GHA,2020-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GHA,2020-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GHA,2020-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GHA,2020-09-01,5,0,5
LTA Kuala Lumpur Terminal 1,GHA,2020-10-01,2,1,1
LTA Kuala Lumpur Terminal 1,GHA,2020-11-01,2,1,1
LTA Kuala Lumpur Terminal 1,GHA,2020-12-01,6,5,1
LTA Kuala Lumpur Terminal 1,GHA,2021-01-01,7,7,0
LTA Kuala Lumpur Terminal 1,GHA,2021-02-01,8,8,0
LTA Kuala Lumpur Terminal 1,GHA,2021-03-01,8,4,4
LTA Kuala Lumpur Terminal 1,GHA,2021-04-01,10,8,2
LTA Kuala Lumpur Terminal 1,GHA,2021-05-01,8,6,2
LTA Kuala Lumpur Terminal 1,GHA,2021-06-01,7,6,1
LTA Kuala Lumpur Terminal 1,GHA,2021-07-01,2,2,0
LTA Kuala Lumpur Terminal 1,GHA,2021-08-01,9,4,5
LTA Kuala Lumpur Terminal 1,GHA,2021-09-01,5,3,2
LTA Kuala Lumpur Terminal 1,GHA,2021-10-01,6,3,3
LTA Kuala Lumpur Terminal 1,GHA,2021-11-01,2,1,1
LTA Kuala Lumpur Terminal 1,GHA,2021-12-01,9,8,1
LTA Kuala Lumpur Terminal 1,GHA,2022-01-01,15,12,3
LTA Kuala Lumpur Terminal 1,GHA,2022-02-01,11,8,3
LTA Kuala Lumpur Terminal 1,GHA,2022-03-01,5,4,1
LTA Kuala Lumpur Terminal 1,GHA,2022-04-01,10,9,1
LTA Kuala Lumpur Terminal 1,GHA,2022-05-01,17,13,4
LTA Kuala Lumpur Terminal 1,GHA,2022-06-01,20,11,9
LTA Kuala Lumpur Terminal 1,GHA,2022-07-01,33,26,7
LTA Kuala Lumpur Terminal 1,GHA,2022-08-01,37,27,10
LTA Kuala Lumpur Terminal 1,GHA,2022-09-01,53,40,13
LTA Kuala Lumpur Terminal 1,GHA,2022-10-01,71,55,16
LTA Kuala Lumpur Terminal 1,GHA,2022-11-01,60,33,27
LTA Kuala Lumpur Terminal 1,GHA,2022-12-01,23,17,6
LTA Kuala Lumpur Terminal 1,GHA,2023-01-01,40,33,7
LTA Kuala Lumpur Terminal 1,GHA,2023-02-01,39,27,12
LTA Kuala Lumpur Terminal 1,GHA,2023-03-01,58,40,18
LTA Kuala Lumpur Terminal 1,GHA,2023-04-01,30,19,11
LTA Kuala Lumpur Terminal 1,GHA,2023-05-01,48,35,13
LTA Kuala Lumpur Terminal 1,GHA,2023-06-01,42,36,6
LTA Kuala Lumpur Terminal 1,GHA,2023-07-01,44,33,11
LTA Kuala Lumpur Terminal 1,GHA,2023-08-01,70,51,19
LTA Kuala Lumpur Terminal 1,GHA,2023-09-01,93,72,21
LTA Kuala Lumpur Terminal 1,GHA,2023-10-01,80,47,33
LTA Kuala Lumpur Terminal 1,GHA,2023-11-01,109,73,36
LTA Kuala Lumpur Terminal 1,GIN,2020-01-01,65,54,11
LTA Kuala Lumpur Terminal 1,GIN,2020-02-01,53,42,11
LTA Kuala Lumpur Terminal 1,GIN,2020-03-01,18,13,5
LTA Kuala Lumpur Terminal 1,GIN,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GIN,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GIN,2020-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GIN,2020-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GIN,2020-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GIN,2020-09-01,1,1,0
LTA Kuala Lumpur Terminal 1,GIN,2020-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,GIN,2020-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,GIN,2020-12-01,1,0,1
LTA Kuala Lumpur Terminal 1,GIN,2021-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,GIN,2021-02-01,10,5,5
LTA Kuala Lumpur Terminal 1,GIN,2021-03-01,11,4,7
LTA Kuala Lumpur Terminal 1,GIN,2021-04-01,24,10,14
LTA Kuala Lumpur Terminal 1,GIN,2021-05-01,6,4,2
LTA Kuala Lumpur Terminal 1,GIN,2021-06-01,5,4,1
LTA Kuala Lumpur Terminal 1,GIN,2021-07-01,1,1,0
LTA Kuala Lumpur Terminal 1,GIN,2021-08-01,4,3,1
LTA Kuala Lumpur Terminal 1,GIN,2021-09-01,11,6,5
LTA Kuala Lumpur Terminal 1,GIN,2021-10-01,10,7,3
LTA Kuala Lumpur Terminal 1,GIN,2021-11-01,4,4,0
LTA Kuala Lumpur Terminal 1,GIN,2021-12-01,8,5,3
LTA Kuala Lumpur Terminal 1,GIN,2022-01-01,16,11,5
LTA Kuala Lumpur Terminal 1,GIN,2022-02-01,18,16,2
LTA Kuala Lumpur Terminal 1,GIN,2022-03-01,10,7,3
LTA Kuala Lumpur Terminal 1,GIN,2022-04-01,14,10,4
LTA Kuala Lumpur Terminal 1,GIN,2022-05-01,26,18,8
LTA Kuala Lumpur Terminal 1,GIN,2022-06-01,15,10,5
LTA Kuala Lumpur Terminal 1,GIN,2022-07-01,16,14,2
LTA Kuala Lumpur Terminal 1,GIN,2022-08-01,27,18,9
LTA Kuala Lumpur Terminal 1,GIN,2022-09-01,21,18,3
LTA Kuala Lumpur Terminal 1,GIN,2022-10-01,53,37,16
LTA Kuala Lumpur Terminal 1,GIN,2022-11-01,34,27,7
LTA Kuala Lumpur Terminal 1,GIN,2022-12-01,25,18,7
LTA Kuala Lumpur Terminal 1,GIN,2023-01-01,40,29,11
LTA Kuala Lumpur Terminal 1,GIN,2023-02-01,33,26,7
LTA Kuala Lumpur Terminal 1,GIN,2023-03-01,38,24,14
LTA Kuala Lumpur Terminal 1,GIN,2023-04-01,23,20,3
LTA Kuala Lumpur Terminal 1,GIN,2023-05-01,50,39,11
LTA Kuala Lumpur Terminal 1,GIN,2023-06-01,28,18,10
LTA Kuala Lumpur Terminal 1,GIN,2023-07-01,42,29,13
LTA Kuala Lumpur Terminal 1,GIN,2023-08-01,42,31,11
LTA Kuala Lumpur Terminal 1,GIN,2023-09-01,67,49,18
LTA Kuala Lumpur Terminal 1,GIN,2023-10-01,45,28,17
LTA Kuala Lumpur Terminal 1,GIN,2023-11-01,46,32,14
LTA Kuala Lumpur Terminal 1,GLP,2020-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2020-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2020-03-01,1,1,0
LTA Kuala Lumpur Terminal 1,GLP,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2020-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2020-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2020-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2020-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2020-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2020-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2020-12-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2021-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2021-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2021-03-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2021-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2021-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2021-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2021-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2021-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2021-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2021-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2021-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2021-12-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2022-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2022-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2022-03-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2022-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2022-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2022-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2022-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2022-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2022-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2022-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2022-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2022-12-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2023-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2023-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2023-03-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2023-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2023-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2023-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2023-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2023-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2023-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2023-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,GLP,2023-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,GMB,2020-01-01,54,41,13
LTA Kuala Lumpur Terminal 1,GMB,2020-02-01,42,37,5
LTA Kuala Lumpur Terminal 1,GMB,2020-03-01,31,24,7
LTA Kuala Lumpur Terminal 1,GMB,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GMB,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GMB,2020-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GMB,2020-07-01,1,0,1
LTA Kuala Lumpur Terminal 1,GMB,2020-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GMB,2020-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,GMB,2020-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,GMB,2020-11-01,1,0,1
LTA Kuala Lumpur Terminal 1,GMB,2020-12-01,1,0,1
LTA Kuala Lumpur Terminal 1,GMB,2021-01-01,1,0,1
LTA Kuala Lumpur Terminal 1,GMB,2021-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,GMB,2021-03-01,1,1,0
LTA Kuala Lumpur Terminal 1,GMB,2021-04-01,1,1,0
LTA Kuala Lumpur Terminal 1,GMB,2021-05-01,2,1,1
LTA Kuala Lumpur Terminal 1,GMB,2021-06-01,1,1,0
LTA Kuala Lumpur Terminal 1,GMB,2021-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GMB,2021-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GMB,2021-09-01,6,4,2
LTA Kuala Lumpur Terminal 1,GMB,2021-10-01,1,1,0
LTA Kuala Lumpur Terminal 1,GMB,2021-11-01,3,1,2
LTA Kuala Lumpur Terminal 1,GMB,2021-12-01,3,3,0
LTA Kuala Lumpur Terminal 1,GMB,2022-01-01,5,4,1
LTA Kuala Lumpur Terminal 1,GMB,2022-02-01,3,1,2
LTA Kuala Lumpur Terminal 1,GMB,2022-03-01,10,3,7
LTA Kuala Lumpur Terminal 1,GMB,2022-04-01,12,4,8
LTA Kuala Lumpur Terminal 1,GMB,2022-05-01,7,5,2
LTA Kuala Lumpur Terminal 1,GMB,2022-06-01,10,6,4
LTA Kuala Lumpur Terminal 1,GMB,2022-07-01,4,2,2
LTA Kuala Lumpur Terminal 1,GMB,2022-08-01,18,10,8
LTA Kuala Lumpur Terminal 1,GMB,2022-09-01,11,9,2
LTA Kuala Lumpur Terminal 1,GMB,2022-10-01,25,24,1
LTA Kuala Lumpur Terminal 1,GMB,2022-11-01,10,4,6
LTA Kuala Lumpur Terminal 1,GMB,2022-12-01,14,8,6
LTA Kuala Lumpur Terminal 1,GMB,2023-01-01,9,7,2
LTA Kuala Lumpur Terminal 1,GMB,2023-02-01,6,4,2
LTA Kuala Lumpur Terminal 1,GMB,2023-03-01,15,9,6
LTA Kuala Lumpur Terminal 1,GMB,2023-04-01,14,11,3
LTA Kuala Lumpur Terminal 1,GMB,2023-05-01,23,18,5
LTA Kuala Lumpur Terminal 1,GMB,2023-06-01,24,18,6
LTA Kuala Lumpur Terminal 1,GMB,2023-07-01,12,11,1
LTA Kuala Lumpur Terminal 1,GMB,2023-08-01,32,22,10
LTA Kuala Lumpur Terminal 1,GMB,2023-09-01,15,10,5
LTA Kuala Lumpur Terminal 1,GMB,2023-10-01,26,18,8
LTA Kuala Lumpur Terminal 1,GMB,2023-11-01,19,13,6
LTA Kuala Lumpur Terminal 1,GNB,2020-01-01,3,3,0
LTA Kuala Lumpur Terminal 1,GNB,2020-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2020-03-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2020-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2020-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2020-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2020-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2020-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2020-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2020-12-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2021-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2021-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2021-03-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2021-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2021-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2021-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2021-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2021-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2021-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2021-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2021-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2021-12-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2022-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2022-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2022-03-01,1,1,0
LTA Kuala Lumpur Terminal 1,GNB,2022-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2022-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2022-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2022-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2022-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2022-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2022-10-01,1,1,0
LTA Kuala Lumpur Terminal 1,GNB,2022-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2022-12-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2023-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2023-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2023-03-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2023-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2023-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2023-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2023-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2023-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2023-09-01,1,1,0
LTA Kuala Lumpur Terminal 1,GNB,2023-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNB,2023-11-01,1,0,1
LTA Kuala Lumpur Terminal 1,GNQ,2020-01-01,6,3,3
LTA Kuala Lumpur Terminal 1,GNQ,2020-02-01,1,0,1
LTA Kuala Lumpur Terminal 1,GNQ,2020-03-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNQ,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNQ,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNQ,2020-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNQ,2020-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNQ,2020-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNQ,2020-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNQ,2020-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,GNQ,2020-11-01,0,0,0
